variant,fold_id,signal_date,entry_date,exit_date,ticker,sector,fair_value_centre_vnd,signal_close_vnd,spacing_fraction,maximum_levels,first_level,maximum_inventory_shares,target_sales,net_pnl_vnd,double_cost_pnl_vnd,campaign_return,normal_target_gain_vnd,other_loss_vnd,target_completion,opportunity_score,fair_value_discount_fraction,crash_veto_triggered,hard_lower_triggered,residual_z5,residual_1,residual_slope20,downside_semivol20,residual_ar1_20,market_return20,close_minus_sma50_fraction,sma20_minus_sma50_fraction,atr20_fraction,log_median_value60
anchor_reclaim_1,wf_05,2023-10-12,2023-10-16,2023-10-18,MBB,banks,18500,18350,0.015,1,1,100,0,-77145,-82530,-0.04209259880670797,0,77145,False,1.3467748553332808,0.008108108108108109,False,True,-0.9356617685622993,-0.0031375597381475264,-0.0001401227834121157,0.0046805347399755635,-0.3582026740970471,-0.05389670287515684,-0.017665952890792293,-0.007360813704496788,0.019722330349033347,24.909671860627647
anchor_reclaim_1,wf_05,2023-10-16,2023-10-18,2023-10-20,SSI,securities,32650,32100,0.03,1,1,100,0,-262135,-271330,-0.08205090483397161,0,262135,False,1.1225312579266769,0.016845329249617153,False,True,-0.7671185365755996,-0.025368562432597205,-6.577677846379491e-06,0.014465783282032137,0.21990450259707536,-0.05543262226723276,-0.0009337068160597573,0.02108621226268285,0.04739652870493992,26.309765900612785
anchor_reclaim_1,wf_07,2024-01-31,2024-02-01,2024-02-07,VCB,banks,90500,88500,0.015,1,1,100,1,93955,66970,0.01050551831826728,93955,0,True,2.4891595575983096,0.022099447513812154,False,False,-1.1852921542833925,-0.024139749199069117,-0.0009833316813273802,0.006581408867297796,-0.06084591014764634,0.036175978059499014,0.02622973631113894,0.04194206730211739,0.01694915254237288,24.767632379778327
anchor_reclaim_1,wf_07,2024-02-01,2024-02-02,2024-02-06,TCB,banks,34550,34150,0.015,1,1,100,1,150927,140435,0.04412911465464839,150927,0,True,1.7175250229447525,0.011577424023154847,False,False,-1.1158764984371075,-0.018245504902784336,-0.000815310603482293,0.007005187092099958,0.15765821350810538,0.035075191216170545,0.0586849366029079,0.07271289952568434,0.019242836226730807,24.778323597164743
anchor_reclaim_1,wf_07,2024-02-06,2024-02-07,2024-02-16,VPB,banks,19650,19300,0.015,1,1,100,1,17177,11320,0.008840862417713636,17177,0,True,2.5734077193303384,0.017811704834605598,False,False,-1.4878311825685868,0.005282673505251758,-0.000550219364690369,0.008498081950593333,0.232495024178283,0.04868576859959676,0.005417795374036257,0.015966868097520317,0.016407599309153715,25.31651482194207
anchor_reclaim_1,wf_08,2024-03-06,2024-03-08,2024-03-12,VPB,banks,19600,19400,0.015095729013254788,1,1,100,0,-87541,-93225,-0.04517305561733482,0,87541,False,1.9216774508529957,0.01020408163265306,False,True,-1.4147088097380132,-0.012223698224374205,-0.00013867787228607524,0.01016342142919991,0.09274323337467116,0.10210547373907823,0.002635795131531345,0.01000051682257481,0.020127638684339717,25.36961001949477
anchor_reclaim_1,wf_08,2024-03-12,2024-03-13,2024-03-18,MBB,banks,24000,23100,0.018089053803339514,1,1,100,0,-114198,-121135,-0.048214349044224565,0,114198,False,3.204084045413807,0.0375,False,True,-1.6492763531061143,0.002818733406932685,-0.0008659483285701192,0.009040551248616802,0.28161390802818476,0.05190350130173414,0.040212545593731705,0.07972711307245463,0.024118738404452687,25.941152535157237
anchor_reclaim_1,wf_08,2024-03-15,2024-03-19,2024-03-22,HPG,materials,30350,30100,0.01637399145704793,1,1,100,1,22912,13860,0.0076258944915959396,22912,0,True,0.9792529244620864,0.008237232289950576,False,False,-0.6019518715289154,-0.006724198891442008,-0.0006466862797190401,0.005685407576153533,-0.09327504370075045,0.04273866758249011,0.046628881393650685,0.04515108313919121,0.021831988609397245,26.424076124025866
anchor_reclaim_1,wf_08,2024-03-21,2024-03-22,2024-03-26,VPB,banks,19150,18750,0.016857142857142855,1,1,100,1,32340,26610,0.01708548288678094,32340,0,True,1.7949420780315437,0.020887728459530026,False,False,-0.8656151762304195,-0.012412337143567733,0.00022728405108310597,0.009961535910465762,-0.07392858028330174,0.08104680717164112,-0.03135816500490778,-0.013018546262334039,0.022476190476190476,25.40459171671734
anchor_reclaim_1,wf_08,2024-03-28,2024-03-29,2024-04-08,VND,securities,23450,23200,0.026246921182266007,1,1,100,0,-138856,-145545,-0.06041307093541149,0,138856,False,2.294712807526856,0.010660980810234541,False,False,-1.9900776256649049,-0.013529946960418695,-0.000987729300637499,0.011039775364416091,0.1291454316222607,0.052913083366271256,0.02216151914349914,0.03130369652376966,0.03499589490968801,26.145534796641822
